id,price
249106,84519
249107,58367
249108,567
249109,19993
249110,52400
249111,10447
249112,34018
249113,68169
249114,-4434
249115,63010
249116,65148
249117,30539
249118,39701
249119,93404
249120,35150
249121,30074
249122,67247
249123,45836
249124,30781
249125,19496
249126,14345
249127,40658
249128,40397
249129,91744
249130,-7278
249131,59707
249132,72599
249133,-39341
249134,40865
249135,68636
249136,28198
249137,24420
249138,32678
249139,4315
249140,138158
249141,67152
249142,65175
249143,33659
249144,29095
249145,45866
249146,72719
249147,43037
249148,3862
249149,43405
249150,40771
249151,82364
249152,21131
249153,66986
249154,32399
249155,78517
249156,107722
249157,49636
249158,68708
249159,97570
249160,-2046
249161,70178
249162,37665
249163,66836
249164,55923
249165,69561
249166,37825
249167,46984
249168,85881
249169,49217
249170,70929
249171,80581
249172,64155
249173,30110
249174,62526
249175,34982
249176,23200
249177,8574
249178,51539
249179,31755
249180,82141
249181,41414
249182,23525
249183,42986
249184,63330
249185,5261
249186,28885
249187,68983
249188,63184
249189,69726
249190,69290
249191,64589
249192,12695
249193,45904
249194,15586
249195,71827
249196,44099
249197,39006
249198,65302
249199,63959
249200,66340
249201,70507
249202,53236
249203,46666
249204,41193
249205,35321
249206,31833
249207,23493
249208,63613
249209,20577
249210,50512
249211,26889
249212,15094
249213,57773
249214,31525
249215,68441
249216,62927
249217,63564
249218,70283
249219,30788
249220,46795
249221,26003
249222,33783
249223,90339
249224,40722
249225,66231
249226,49135
249227,9252
249228,16329
249229,45158
249230,42979
249231,23583
249232,8025
249233,-18104
249234,71333
249235,28397
249236,16499
249237,30694
249238,40567
249239,45942
249240,9169
249241,37791
249242,48638
249243,74631
249244,48934
249245,49466
249246,39173
249247,26135
249248,58440
249249,76930
249250,52248
249251,80221
249252,73349
249253,26345
249254,80239
249255,73638
249256,46099
249257,34251
249258,8420
249259,65222
249260,-38043
249261,44994
249262,61312
249263,55111
249264,44431
249265,44776
249266,14623
249267,17052
249268,51043
249269,73312
249270,43508
249271,67911
249272,59091
249273,21204
249274,15481
249275,56965
249276,53109
249277,14022
249278,26771
249279,59160
249280,30799
249281,70853
249282,37921
249283,41376
249284,40112
249285,7865
249286,48725
249287,42578
249288,7414
249289,11815
249290,58860
249291,38569
249292,22073
249293,50312
249294,70511
249295,24568
249296,44820
249297,44349
249298,-11677
249299,8317
249300,60036
249301,46268
249302,6621
249303,20721
249304,42809
249305,44021
249306,50607
249307,70533
249308,53456
249309,101473
249310,32151
249311,23823
249312,56582
249313,54955
249314,20815
249315,62014
249316,55714
249317,68694
249318,62252
249319,60627
249320,69787
249321,49340
249322,36384
249323,33807
249324,124
249325,38614
249326,-9243
249327,38579
249328,15616
249329,28922
249330,66636
249331,90334
249332,43242
249333,29136
249334,58748
249335,48563
249336,81950
249337,41097
249338,50843
249339,66681
249340,62675
249341,27222
249342,59621
249343,3173
249344,72744
249345,32317
249346,70133
249347,62219
249348,57088
249349,31134
249350,46355
249351,44767
249352,52483
249353,48335
249354,19565
249355,78305
249356,46363
249357,39903
249358,48891
249359,63554
249360,21191
249361,77378
249362,28163
249363,53566
249364,36910
249365,83396
249366,40813
249367,68994
249368,2770
249369,32897
249370,54661
249371,63241
249372,37014
249373,19021
249374,47014
249375,57818
249376,39486
249377,37100
249378,29921
249379,45202
249380,32808
249381,23304
249382,-1981
249383,64729
249384,54342
249385,24392
249386,28907
249387,30183
249388,32452
249389,61890
249390,-21632
249391,71678
249392,48518
249393,75998
249394,62593
249395,31659
249396,34344
249397,62106
249398,54468
249399,45671
249400,8498
249401,63217
249402,-2935
249403,38527
249404,78420
249405,71275
249406,25229
249407,-847
249408,63005
249409,8478
249410,35882
249411,46456
249412,47880
249413,31404
249414,45974
249415,84126
249416,77188
249417,33949
249418,69163
249419,103282
249420,69758
249421,71161
249422,57329
249423,75628
249424,1410
249425,67375
249426,23699
249427,61316
249428,34364
249429,31107
249430,75524
249431,65055
249432,64020
249433,48781
249434,61991
249435,51171
249436,68504
249437,59485
249438,24745
249439,5523
249440,50470
249441,62965
249442,26631
249443,51881
249444,66981
249445,55272
249446,38110
249447,-27361
249448,9251
249449,32515
249450,71436
249451,11967
249452,40485
249453,60246
249454,34504
249455,61716
249456,71178
249457,64172
249458,22290
249459,77939
249460,57590
249461,48367
249462,40669
249463,67999
249464,53763
249465,135861
249466,72686
249467,49982
249468,45643
249469,57069
249470,43648
249471,30760
249472,59327
249473,50100
249474,53293
249475,59655
249476,71845
249477,58817
249478,63723
249479,19117
249480,39347
249481,16474
249482,7375
249483,40510
249484,-10026
249485,-10003
249486,37773
249487,45281
249488,64608
249489,49986
249490,20198
249491,53264
249492,41841
249493,44752
249494,48518
249495,35827
249496,-34318
249497,60492
249498,29472
249499,56391
249500,35317
249501,68685
249502,42987
249503,69075
249504,56163
249505,48076
249506,28361
249507,64089
249508,24342
249509,52186
249510,71163
249511,75987
249512,39793
249513,65837
249514,25802
249515,64197
249516,30151
249517,59496
249518,70125
249519,39647
249520,28159
249521,40922
249522,75969
249523,49444
249524,62219
249525,55750
249526,11339
249527,74976
249528,46122
249529,77062
249530,69181
249531,44027
249532,73616
249533,22820
249534,4758
249535,17988
249536,94830
249537,55388
249538,55983
249539,26641
249540,29606
249541,50360
249542,45541
249543,40924
249544,62111
249545,28622
249546,29531
249547,54906
249548,56916
249549,17489
249550,21218
249551,3658
249552,12383
249553,48902
249554,106811
249555,47097
249556,7313
249557,22368
249558,50355
249559,66915
249560,10628
249561,42585
249562,57833
249563,53456
249564,70604
249565,45739
249566,35039
249567,30958
249568,25389
249569,51328
249570,47623
249571,7172
249572,74765
249573,60493
249574,66950
249575,51479
249576,61028
249577,-2158
249578,62672
249579,49782
249580,75349
249581,63423
249582,14581
249583,85147
249584,43735
249585,14274
249586,-31593
249587,27084
249588,5748
249589,84881
249590,75583
249591,34769
249592,17711
249593,16021
249594,50231
249595,19216
249596,45941
249597,69894
249598,48351
249599,10557
249600,16022
249601,-11098
249602,81401
249603,62587
249604,52666
249605,64717
249606,46396
249607,-232
249608,70944
249609,66751
249610,31289
249611,39297
249612,68376
249613,44637
249614,63727
249615,79964
249616,57174
249617,73028
249618,67938
249619,24794
249620,45866
249621,38638
249622,5854
249623,1594
249624,50917
249625,41152
249626,31038
249627,46254
249628,73628
249629,65913
249630,25283
249631,45468
249632,47799
249633,45203
249634,23588
249635,32331
249636,69412
249637,70893
249638,68187
249639,60819
249640,79200
249641,25685
249642,30637
249643,-7890
249644,40252
249645,32971
249646,32891
249647,67377
249648,40018
249649,70081
249650,48070
249651,18294
249652,61249
249653,63877
249654,81931
249655,-8456
249656,4981
249657,31613
249658,64459
249659,-12984
249660,20092
249661,11438
249662,61397
249663,11800
249664,36855
249665,88336
249666,43226
249667,67677
249668,52896
249669,45011
249670,52862
249671,69048
249672,64287
249673,30281
249674,14519
249675,35786
249676,35434
249677,65080
249678,62670
249679,8966
249680,52415
249681,53410
249682,5696
249683,-6900
249684,60881
249685,4501
249686,47410
249687,71736
249688,30125
249689,27437
249690,47825
249691,73963
249692,28533
249693,67433
249694,51251
249695,45526
249696,33455
249697,-13198
249698,14469
249699,31816
249700,44129
249701,85835
249702,53431
249703,60218
249704,28935
249705,72927
249706,45646
249707,-14047
249708,70017
249709,50465
249710,40696
249711,56370
249712,64303
249713,66685
249714,28349
249715,23935
249716,60341
249717,41451
249718,37443
249719,39257
249720,70328
249721,6863
249722,65275
249723,15109
249724,36746
249725,60332
249726,68385
249727,73158
249728,64878
249729,27512
249730,57176
249731,59196
249732,65107
249733,31073
249734,30520
249735,61546
249736,51332
249737,79521
249738,28948
249739,109361
249740,64365
249741,55856
249742,68760
249743,61943
249744,65616
249745,45546
249746,24227
249747,51199
249748,66951
249749,68359
249750,46855
249751,46399
249752,56574
249753,48251
249754,68889
249755,49288
249756,38542
249757,50549
249758,38792
249759,32917
249760,62972
249761,25044
249762,57107
249763,72749
249764,7703
249765,7374
249766,53822
249767,37523
249768,67848
249769,75699
249770,58067
249771,44920
249772,50286
249773,85544
249774,42308
249775,35190
249776,36258
249777,37933
249778,64261
249779,38735
249780,23980
249781,37642
249782,42793
249783,15885
249784,16475
249785,50474
249786,61122
249787,2574
249788,63159
249789,31746
249790,63142
249791,47507
249792,75254
249793,37699
249794,60047
249795,22570
249796,71982
249797,56715
249798,66180
249799,62197
249800,55657
249801,18580
249802,19568
249803,27799
249804,48552
249805,34603
249806,63832
249807,7790
249808,62081
249809,47304
249810,42314
249811,36261
249812,52251
249813,38323
249814,53872
249815,31207
249816,37646
249817,99873
249818,9132
249819,62889
249820,43631
249821,31395
249822,9524
249823,22683
249824,100568
249825,79671
249826,56507
249827,15911
249828,8826
249829,33677
249830,50720
249831,52887
249832,77049
249833,68227
249834,18531
249835,22528
249836,6671
249837,60615
249838,44435
249839,65876
249840,3492
249841,22361
249842,60148
249843,-16767
249844,31408
249845,42874
249846,48417
249847,59808
249848,74482
249849,6959
249850,68636
249851,29939
249852,47475
249853,24957
249854,20086
249855,16876
249856,40957
249857,19782
249858,6026
249859,6512
249860,18698
249861,68235
249862,42011
249863,38355
249864,8584
249865,46792
249866,20727
249867,63699
249868,27179
249869,45930
249870,12937
249871,53010
249872,64894
249873,54816
249874,75588
249875,43714
249876,52590
249877,64467
249878,31174
249879,44532
249880,34647
249881,36273
249882,62765
249883,76650
249884,62140
249885,68314
249886,47040
249887,5839
249888,2026
249889,13205
249890,-11940
249891,54909
249892,62304
249893,54282
249894,33534
249895,62187
249896,18134
249897,46838
249898,35587
249899,48557
249900,24710
249901,67408
249902,19844
249903,61061
249904,11150
249905,56741
249906,39757
249907,57483
249908,52470
249909,16652
249910,67192
249911,52841
249912,28878
249913,16101
249914,-5035
249915,68657
249916,10357
249917,35817
249918,31109
249919,40261
249920,21628
249921,69650
249922,80735
249923,34710
249924,54531
249925,973
249926,34857
249927,29135
249928,50587
249929,50281
249930,65046
249931,22841
249932,36994
249933,62473
249934,11131
249935,66234
249936,102140
249937,20901
249938,11826
249939,61392
249940,13834
249941,42853
249942,71339
249943,69510
249944,64750
249945,7509
249946,42003
249947,57475
249948,131444
249949,66609
249950,11180
249951,70737
249952,57695
249953,81489
249954,46817
249955,40979
249956,27723
249957,59368
249958,59041
249959,51606
249960,41544
249961,23882
249962,43879
249963,21882
249964,34140
249965,66234
249966,21074
249967,62857
249968,67911
249969,67895
249970,74883
249971,26919
249972,40380
249973,51255
249974,42484
249975,39737
249976,40171
249977,66606
249978,59419
249979,12753
249980,64964
249981,14709
249982,29343
249983,79371
249984,43342
249985,102971
249986,80003
249987,51394
249988,41576
249989,56294
249990,38825
249991,50888
249992,34092
249993,29128
249994,75442
249995,9946
249996,114442
249997,43304
249998,45617
249999,37055
250000,58833
250001,20292
250002,57403
250003,70782
250004,45351
250005,30985
250006,45576
250007,32275
250008,32233
250009,29684
250010,32708
250011,22973
250012,78223
250013,55625
250014,-8225
250015,30912
250016,40669
250017,79639
250018,9944
250019,23945
250020,76070
250021,18809
250022,53026
250023,80003
250024,50506
250025,1539
250026,54282
250027,11482
250028,54751
250029,34408
250030,62981
250031,70317
250032,37783
250033,59342
250034,-4859
250035,42561
250036,7781
250037,28523
250038,57811
250039,71762
250040,-29227
250041,-18629
250042,39443
250043,27849
250044,36856
250045,39870
250046,60651
250047,118921
250048,33123
250049,49969
250050,59225
250051,-1789
250052,-14747
250053,65284
250054,46785
250055,35795
250056,42529
250057,33815
250058,80738
250059,11792
250060,62958
250061,76991
250062,58157
250063,16126
250064,28469
250065,49862
250066,54726
250067,-2939
250068,44585
250069,32422
250070,70160
250071,43451
250072,35741
250073,67634
250074,-6585
250075,83580
250076,40258
250077,76648
250078,38993
250079,246
250080,55224
250081,17808
250082,21854
250083,32091
250084,69334
250085,49244
250086,36251
250087,61928
250088,69735
250089,140655
250090,48679
250091,23928
250092,46126
250093,64462
250094,28039
250095,60960
250096,36398
250097,54910
250098,73679
250099,70340
250100,63915
250101,68721
250102,39646
250103,-10772
250104,71522
250105,17712
250106,65235
250107,48648
250108,44203
250109,70905
250110,62542
250111,73476
250112,31860
250113,57376
250114,78543
250115,47324
250116,-35016
250117,31192
250118,-9982
250119,57302
250120,45877
250121,823
250122,13284
250123,8308
250124,60676
250125,43932
250126,49174
250127,32991
250128,29448
250129,30486
250130,46337
250131,65477
250132,77997
250133,64949
250134,72585
250135,18605
250136,63767
250137,75468
250138,19882
250139,45354
250140,23146
250141,-308
250142,36748
250143,72609
250144,49769
250145,74011
250146,1737
250147,71120
250148,77855
250149,3002
250150,73689
250151,50272
250152,9803
250153,46138
250154,58568
250155,72493
250156,37562
250157,18384
250158,46615
250159,32964
250160,55430
250161,65967
250162,43954
250163,52427
250164,70068
250165,35240
250166,43503
250167,67163
250168,39077
250169,70422
250170,3323
250171,49076
250172,30070
250173,719
250174,24335
250175,52077
250176,63015
250177,61838
250178,27052
250179,77385
250180,41885
250181,67067
250182,102059
250183,15188
250184,3137
250185,24621
250186,9793
250187,74270
250188,50512
250189,28238
250190,63893
250191,15168
250192,-3904
250193,62454
250194,10657
250195,40103
250196,52692
250197,22459
250198,57066
250199,35750
250200,39204
250201,17287
250202,91860
250203,44032
250204,50704
250205,23751
250206,49463
250207,31006
250208,57474
250209,60104
250210,-423
250211,16471
250212,57405
250213,17223
250214,26091
250215,15955
250216,62800
250217,65986
250218,54205
250219,44261
250220,10160
250221,65751
250222,31487
250223,69756
250224,42463
250225,18907
250226,48666
250227,42054
250228,70455
250229,57313
250230,54697
250231,44674
250232,64336
250233,55096
250234,33184
250235,43950
250236,49949
250237,56633
250238,62119
250239,54457
250240,69223
250241,48408
250242,69059
250243,71937
250244,46020
250245,68308
250246,99684
250247,51655
250248,44952
250249,27246
250250,70387
250251,-89
250252,55145
250253,58156
250254,49162
250255,-13613
250256,47875
250257,74231
250258,62522
250259,60695
250260,75384
250261,54508
250262,16103
250263,56511
250264,48944
250265,8383
250266,68121
250267,64693
250268,43734
250269,52214
250270,22632
250271,20212
250272,49120
250273,51937
250274,32446
250275,69187
250276,-12561
250277,48722
250278,70486
250279,15052
250280,44942
250281,42655
250282,29051
250283,5726
250284,39822
250285,65144
250286,95852
250287,38644
250288,43812
250289,53943
250290,45832
250291,75210
250292,37733
250293,24559
250294,58158
250295,3868
250296,20325
250297,57726
250298,50997
250299,57983
250300,8685
250301,32917
250302,61007
250303,58236
250304,19038
250305,27125
250306,100256
250307,3873
250308,70305
250309,34954
250310,17037
250311,74271
250312,40974
250313,71134
250314,7089
250315,69324
250316,62191
250317,52627
250318,45836
250319,65352
250320,-36081
250321,32264
250322,43797
250323,54037
250324,53468
250325,-1753
250326,31791
250327,11445
250328,64132
250329,54064
250330,51979
250331,40063
250332,68916
250333,36805
250334,-5593
250335,31331
250336,74287
250337,45495
250338,47800
250339,31753
250340,-5105
250341,43268
250342,20187
250343,34990
250344,74145
250345,93826
250346,48412
250347,26149
250348,69404
250349,37274
250350,44816
250351,4760
250352,31141
250353,24697
250354,1854
250355,74187
250356,52251
250357,19719
250358,81675
250359,66628
250360,53014
250361,14695
250362,23263
250363,68868
250364,11477
250365,75103
250366,53744
250367,66405
250368,-11669
250369,9234
250370,26661
250371,118367
250372,40633
250373,16915
250374,65762
250375,92694
250376,69882
250377,40783
250378,38757
250379,26227
250380,23638
250381,-22953
250382,71368
250383,51689
250384,54099
250385,-4709
250386,29147
250387,74047
250388,59431
250389,65238
250390,-5859
250391,60386
250392,24328
250393,33935
250394,49257
250395,-1217
250396,90160
250397,71730
250398,50492
250399,24168
250400,49137
250401,18074
250402,52093
250403,61902
250404,45332
250405,22862
250406,59396
250407,58221
250408,7265
250409,72163
250410,31818
250411,52620
250412,14101
250413,-5670
250414,-7836
250415,32527
250416,66664
250417,67690
250418,62954
250419,19198
250420,66074
250421,2769
250422,11978
250423,66970
250424,35461
250425,63780
250426,29988
250427,47324
250428,67500
250429,74696
250430,68686
250431,57234
250432,23441
250433,46669
250434,69261
250435,58492
250436,56098
250437,38496
250438,71130
250439,-7799
250440,23611
250441,20164
250442,50981
250443,69193
250444,67035
250445,23462
250446,90172
250447,40429
250448,76946
250449,25345
250450,77658
250451,51867
250452,62562
250453,17317
250454,11987
250455,40204
250456,59857
250457,63287
250458,14681
250459,42202
250460,53914
250461,55056
250462,72537
250463,51915
250464,16958
250465,55697
250466,58023
250467,65644
250468,22322
250469,69454
250470,27933
250471,42764
250472,62093
250473,40733
250474,65052
250475,57132
250476,27296
250477,73033
250478,32222
250479,51095
250480,-18491
250481,23266
250482,39457
250483,15086
250484,34181
250485,56655
250486,70954
250487,66656
250488,66693
250489,65685
250490,66881
250491,38937
250492,3492
250493,-1617
250494,57196
250495,44142
250496,-5261
250497,47903
250498,64101
250499,26049
250500,59976
250501,-4047
250502,71716
250503,43370
250504,13975
250505,71152
250506,27732
250507,42785
250508,44847
250509,20087
250510,-12540
250511,19539
250512,35290
250513,29438
250514,36610
250515,62521
250516,41669
250517,50661
250518,13412
250519,79080
250520,59114
250521,79059
250522,55777
250523,26033
250524,59372
250525,3954
250526,72816
250527,54803
250528,48808
250529,51372
250530,69300
250531,81273
250532,-9841
250533,63940
250534,64149
250535,42095
250536,59035
250537,36456
250538,62165
250539,34992
250540,23614
250541,67898
250542,-20524
250543,-9449
250544,66822
250545,42648
250546,68149
250547,36758
250548,77173
250549,36064
250550,65596
250551,50578
250552,36609
250553,47755
250554,24788
250555,58314
250556,68555
250557,42857
250558,115036
250559,37476
250560,60536
250561,58211
250562,58421
250563,9822
250564,50399
250565,19366
250566,22496
250567,58522
250568,56372
250569,53233
250570,59188
250571,30833
250572,33830
250573,59126
250574,73231
250575,56675
250576,47718
250577,51812
250578,36783
250579,47529
250580,47723
250581,76508
250582,24740
250583,70785
250584,14641
250585,41120
250586,14214
250587,32353
250588,58926
250589,60391
250590,65259
250591,65798
250592,38755
250593,6113
250594,96144
250595,43656
250596,67303
250597,76265
250598,76650
250599,47183
250600,62806
250601,31096
250602,64834
250603,38028
250604,73021
250605,74102
250606,39648
250607,78399
250608,60468
250609,76222
250610,50912
250611,51015
250612,54243
250613,21663
250614,40271
250615,31836
250616,56762
250617,28842
250618,55248
250619,36469
250620,3766
250621,24579
250622,49180
250623,43151
250624,66006
250625,69759
250626,-7018
250627,55676
250628,44697
250629,35707
250630,19044
250631,74397
250632,17884
250633,35849
250634,41258
250635,2536
250636,47494
250637,70409
250638,69892
250639,32255
250640,23110
250641,59860
250642,19817
250643,50365
250644,47234
250645,18870
250646,58239
250647,50486
250648,31269
250649,68244
250650,41202
250651,71734
250652,61178
250653,-3275
250654,39369
250655,57930
250656,37801
250657,84742
250658,41063
250659,57643
250660,42299
250661,87536
250662,75756
250663,62147
250664,64482
250665,-50985
250666,14896
250667,52896
250668,25354
250669,23852
250670,24082
250671,56027
250672,41481
250673,20936
250674,69692
250675,70672
250676,45779
250677,44689
250678,78744
250679,46597
250680,20268
250681,70612
250682,11857
250683,47477
250684,37747
250685,59070
250686,13165
250687,-5918
250688,62496
250689,64344
250690,11461
250691,8614
250692,63847
250693,20697
250694,66333
250695,41872
250696,2262
250697,53876
250698,29605
250699,35385
250700,49043
250701,64961
250702,56161
250703,64121
250704,23733
250705,16047
250706,74559
250707,29799
250708,39720
250709,42811
250710,-990
250711,5160
250712,29226
250713,19328
250714,12390
250715,46890
250716,49059
250717,39148
250718,29859
250719,37549
250720,12149
250721,28112
250722,72105
250723,31442
250724,71118
250725,73602
250726,17125
250727,66846
250728,49359
250729,45019
250730,66663
250731,42153
250732,11775
250733,14385
250734,35967
250735,121021
250736,44134
250737,44074
250738,73447
250739,34129
250740,26370
250741,54366
250742,9185
250743,80283
250744,57971
250745,26015
250746,42419
250747,55904
250748,79155
250749,49655
250750,125735
250751,50553
250752,56168
250753,43276
250754,26218
250755,33282
250756,37528
250757,24088
250758,21209
250759,59875
250760,29465
250761,84691
250762,-3668
250763,22067
250764,39134
250765,72661
250766,1825
250767,44191
250768,55434
250769,67199
250770,53072
250771,69349
250772,35049
250773,-12686
250774,82917
250775,32067
250776,68328
250777,69993
250778,68585
250779,3310
250780,17779
250781,59262
250782,69724
250783,32819
250784,10624
250785,66551
250786,67421
250787,59131
250788,15595
250789,29039
250790,46396
250791,12313
250792,71343
250793,48933
250794,16118
250795,68391
250796,5843
250797,50665
250798,6878
250799,60336
250800,88323
250801,75463
250802,-3850
250803,27454
250804,47264
250805,17361
250806,14747
250807,38196
250808,-16415
250809,56777
250810,20467
250811,66849
250812,-12209
250813,75675
250814,75866
250815,25936
250816,66589
250817,59511
250818,50216
250819,60933
250820,66775
250821,27452
250822,49408
250823,17002
250824,23062
250825,74399
250826,76093
250827,49299
250828,74937
250829,40240
250830,40260
250831,40158
250832,52293
250833,67650
250834,59571
250835,46007
250836,43697
250837,21446
250838,50473
250839,38786
250840,44746
250841,57784
250842,71323
250843,67837
250844,21683
250845,15331
250846,45264
250847,70138
250848,56848
250849,49960
250850,3449
250851,70186
250852,40413
250853,37735
250854,45117
250855,4586
250856,23522
250857,8355
250858,457
250859,40087
250860,9319
250861,-411
250862,39533
250863,13141
250864,15139
250865,58984
250866,69347
250867,81936
250868,47019
250869,43014
250870,49131
250871,45369
250872,25991
250873,28332
250874,85022
250875,37065
250876,64064
250877,8043
250878,78186
250879,9005
250880,48332
250881,32098
250882,52844
250883,43891
250884,44847
250885,16613
250886,30975
250887,44142
250888,70918
250889,62491
250890,29783
250891,21249
250892,12944
250893,37602
250894,33087
250895,69678
250896,62272
250897,80729
250898,44042
250899,36397
250900,26104
250901,36459
250902,7658
250903,46130
250904,107018
250905,7031
250906,83378
250907,20024
250908,65269
250909,6141
250910,63822
250911,3650
250912,41276
250913,25130
250914,-5167
250915,36537
250916,41904
250917,11697
250918,54820
250919,67187
250920,28661
250921,35263
250922,35936
250923,51535
250924,92310
250925,33475
250926,61005
250927,7509
250928,-47876
250929,20077
250930,30881
250931,59571
250932,54824
250933,53377
250934,34199
250935,26814
250936,62139
250937,78394
250938,84046
250939,16154
250940,53774
250941,41044
250942,48856
250943,43554
250944,50054
250945,48724
250946,33055
250947,37326
250948,47409
250949,67883
250950,35901
250951,123666
250952,46151
250953,27779
250954,47480
250955,43292
250956,67283
250957,43305
250958,56636
250959,72768
250960,61763
250961,70385
250962,11150
250963,53470
250964,72185
250965,26929
250966,5444
250967,17659
250968,66665
250969,64224
250970,-450
250971,33788
250972,138062
250973,58516
250974,38494
250975,52968
250976,74273
250977,43817
250978,58342
250979,58633
250980,65242
250981,39403
250982,25782
250983,68406
250984,61194
250985,58769
250986,47560
250987,36153
250988,-6295
250989,45743
250990,14061
250991,56398
250992,42812
250993,48655
250994,68408
250995,16838
250996,30726
250997,43994
250998,68733
250999,41751
251000,22533
251001,13193
251002,38188
251003,6532
251004,52910
251005,69951
251006,78711
251007,27949
251008,66745
251009,57194
251010,61563
251011,62605
251012,68562
251013,66775
251014,52539
251015,65869
251016,60975
251017,59853
251018,29953
251019,73195
251020,49699
251021,51376
251022,109308
251023,68189
251024,60334
251025,63421
251026,77695
251027,44051
251028,31029
251029,68987
251030,71392
251031,34873
251032,53997
251033,77164
251034,40580
251035,73062
251036,81189
251037,73876
251038,-21231
251039,47024
251040,6408
251041,2342
251042,14602
251043,41122
251044,71149
251045,59324
251046,36411
251047,29921
251048,81639
251049,27764
251050,71569
251051,137080
251052,11792
251053,55178
251054,-26827
251055,6881
251056,21085
251057,29970
251058,75753
251059,27594
251060,32374
251061,41255
251062,50927
251063,37193
251064,35539
251065,75610
251066,38515
251067,59676
251068,48503
251069,71911
251070,20782
251071,62663
251072,53277
251073,65882
251074,71350
251075,8100
251076,35617
251077,39172
251078,65735
251079,-69606
251080,63585
251081,47833
251082,30483
251083,33921
251084,5774
251085,5589
251086,74201
251087,65097
251088,21795
251089,54961
251090,28561
251091,79953
251092,31035
251093,59777
251094,87060
251095,21428
251096,10143
251097,37151
251098,19853
251099,30765
251100,49845
251101,69986
251102,68391
251103,75676
251104,35931
251105,48640
251106,57426
251107,98894
251108,38035
251109,51055
251110,52036
251111,55673
251112,79857
251113,71608
251114,45272
251115,21249
251116,44104
251117,65460
251118,68601
251119,38200
251120,44584
251121,51105
251122,47554
251123,36695
251124,46757
251125,-10861
251126,51927
251127,32363
251128,52989
251129,28432
251130,74154
251131,21040
251132,39321
251133,34851
251134,67695
251135,46033
251136,12901
251137,34031
251138,23118
251139,25804
251140,20875
251141,90084
251142,28779
251143,51090
251144,64419
251145,34263
251146,-3676
251147,57422
251148,783
251149,16480
251150,41329
251151,66356
251152,13574
251153,45513
251154,16080
251155,58251
251156,244
251157,34420
251158,47922
251159,56807
251160,59688
251161,34144
251162,14829
251163,36586
251164,66438
251165,37271
251166,37232
251167,40359
251168,34983
251169,62566
251170,71914
251171,75258
251172,46273
251173,56233
251174,76656
251175,70941
251176,67480
251177,41806
251178,74279
251179,22515
251180,36546
251181,2655
251182,63344
251183,33287
251184,8971
251185,37520
251186,38889
251187,45570
251188,24735
251189,58075
251190,63292
251191,37595
251192,45494
251193,32100
251194,38378
251195,31963
251196,62492
251197,68125
251198,-7119
251199,63330
251200,80646
251201,-8180
251202,32433
251203,40439
251204,51286
251205,61832
251206,47082
251207,30057
251208,72946
251209,27977
251210,41091
251211,12880
251212,39144
251213,37109
251214,12057
251215,18681
251216,69754
251217,61452
251218,59449
251219,55005
251220,62408
251221,60120
251222,45521
251223,49492
251224,50718
251225,26974
251226,40201
251227,50900
251228,31785
251229,45095
251230,68469
251231,5966
251232,72730
251233,51521
251234,57054
251235,62515
251236,46637
251237,49533
251238,45811
251239,18076
251240,75464
251241,63785
251242,35924
251243,74763
251244,22743
251245,65212
251246,43623
251247,132128
251248,55428
251249,62321
251250,33300
251251,67914
251252,69935
251253,-5618
251254,27370
251255,62769
251256,65975
251257,29414
251258,34763
251259,50706
251260,-5225
251261,72868
251262,57263
251263,70639
251264,53432
251265,57515
251266,30611
251267,75497
251268,34203
251269,55308
251270,20110
251271,73207
251272,58754
251273,44706
251274,26090
251275,4779
251276,65886
251277,36034
251278,-11947
251279,17410
251280,31348
251281,55339
251282,50943
251283,47314
251284,12327
251285,37700
251286,49113
251287,69276
251288,71101
251289,10399
251290,39128
251291,68110
251292,-29375
251293,46510
251294,24108
251295,56370
251296,8047
251297,51171
251298,47451
251299,42496
251300,51131
251301,64450
251302,47533
251303,-3389
251304,73775
251305,72738
251306,50177
251307,11075
251308,34179
251309,39163
251310,104365
251311,65316
251312,42545
251313,69291
251314,-4278
251315,26840
251316,40470
251317,4295
251318,45945
251319,33517
251320,52446
251321,58270
251322,68582
251323,52787
251324,54156
251325,38588
251326,67096
251327,-838
251328,77315
251329,38733
251330,37532
251331,37813
251332,33843
251333,66885
251334,55415
251335,70997
251336,50699
251337,18058
251338,67889
251339,57262
251340,61573
251341,624
251342,66930
251343,53442
251344,123115
251345,54369
251346,55718
251347,34580
251348,28806
251349,19369
251350,54676
251351,61939
251352,31016
251353,-7898
251354,53962
251355,33330
251356,37182
251357,60014
251358,135132
251359,59102
251360,65620
251361,44187
251362,51403
251363,36842
251364,49692
251365,14194
251366,35600
251367,35886
251368,55474
251369,60610
251370,37128
251371,72778
251372,53658
251373,67327
251374,29258
251375,77187
251376,34696
251377,53283
251378,70049
251379,35315
251380,50515
251381,46762
251382,60465
251383,-21
251384,-8572
251385,32467
251386,66195
251387,40352
251388,35426
251389,52641
251390,51598
251391,79767
251392,24578
251393,35522
251394,48231
251395,66764
251396,44905
251397,51920
251398,21769
251399,44368
251400,61088
251401,11228
251402,47787
251403,26221
251404,62983
251405,53112
251406,46956
251407,45578
251408,23634
251409,56458
251410,69149
251411,31117
251412,7956
251413,12427
251414,78311
251415,33762
251416,36122
251417,56399
251418,-7019
251419,46244
251420,38211
251421,8484
251422,75601
251423,21985
251424,71325
